      Z logage     M_ini           M_act      logL logTe   logG    mbol    U       B       V       R       I       J       H       K       int_IMF stage
	0.015200	10.0000	1.03481340	1.0303	1.8403	3.6379	2.1142	0.169	3.439	2.082	0.840	0.096	-0.484	-1.335	-2.018	-2.114	3.15000224	3
	0.015200	10.0000	1.03491104	1.0301	1.8856	3.6350	2.0572	0.056	3.417	2.015	0.752	-0.002	-0.593	-1.456	-2.148	-2.246	3.15002704	3
	0.015200	10.0000	1.03500009	1.0299	1.9303	3.6321	2.0008	-0.056	3.397	1.949	0.667	-0.098	-0.700	-1.575	-2.276	-2.377	3.15004969	3
	0.015200	10.0000	1.03508174	1.0297	1.9750	3.6291	1.9440	-0.168	3.390	1.887	0.583	-0.194	-0.807	-1.695	-2.404	-2.508	3.15007067	3
	0.015200	10.0000	1.03515720	1.0295	2.0200	3.6261	1.8869	-0.280	3.384	1.828	0.501	-0.288	-0.915	-1.815	-2.532	-2.639	3.15008974	3
	0.015200	10.0000	1.03522384	1.0292	2.0631	3.6231	1.8318	-0.388	3.380	1.771	0.423	-0.378	-1.018	-1.930	-2.656	-2.765	3.15010667	3
	0.015200	10.0000	1.03528655	1.0288	2.1071	3.6200	1.7755	-0.498	3.376	1.714	0.343	-0.471	-1.122	-2.047	-2.782	-2.894	3.15012264	3
	0.015200	10.0000	1.03534353	1.0285	2.1504	3.6170	1.7198	-0.606	3.372	1.660	0.269	-0.557	-1.225	-2.163	-2.906	-3.021	3.15013719	3
	0.015200	10.0000	1.03539586	1.0281	2.1934	3.6139	1.6642	-0.714	3.369	1.607	0.195	-0.643	-1.326	-2.277	-3.029	-3.148	3.15015054	3
	0.015200	10.0000	1.03544486	1.0276	2.2369	3.6108	1.6080	-0.822	3.367	1.554	0.120	-0.731	-1.429	-2.393	-3.153	-3.275	3.15016294	3
	0.015200	10.0000	1.03548825	1.0271	2.2785	3.6077	1.5538	-0.926	3.364	1.506	0.051	-0.810	-1.526	-2.504	-3.273	-3.398	3.15017390	3
	0.015200	10.0000	1.03552926	1.0266	2.3209	3.6045	1.4984	-1.032	3.361	1.457	-0.017	-0.890	-1.625	-2.617	-3.394	-3.523	3.15018439	3
	0.015200	10.0000	1.03556669	1.0260	2.3627	3.6013	1.4437	-1.137	3.352	1.406	-0.084	-0.967	-1.722	-2.727	-3.514	-3.647	3.15019393	3
	0.015200	10.0000	1.03560078	1.0254	2.4035	3.5981	1.3898	-1.239	3.343	1.358	-0.145	-1.037	-1.816	-2.836	-3.631	-3.768	3.15020251	3
	0.015200	10.0000	1.03563273	1.0247	2.4447	3.5948	1.3352	-1.342	3.334	1.311	-0.204	-1.104	-1.911	-2.946	-3.750	-3.892	3.15021062	3
	0.015200	10.0000	1.03566194	1.0239	2.4853	3.5916	1.2812	-1.443	3.327	1.266	-0.262	-1.171	-2.004	-3.054	-3.867	-4.014	3.15021801	3
	0.015200	10.0000	1.03568816	1.0232	2.5245	3.5883	1.2286	-1.541	3.322	1.226	-0.312	-1.229	-2.093	-3.158	-3.980	-4.132	3.15022469	3
	0.015200	10.0000	1.03571343	1.0223	2.5650	3.5849	1.1741	-1.642	3.317	1.186	-0.359	-1.283	-2.185	-3.267	-4.098	-4.254	3.15023112	3
	0.015200	10.0000	1.03573608	1.0213	2.6038	3.5816	1.1216	-1.740	3.314	1.148	-0.405	-1.334	-2.274	-3.371	-4.210	-4.372	3.15023708	3
	0.015200	10.0000	1.03575671	1.0203	2.6416	3.5782	1.0701	-1.834	3.311	1.116	-0.440	-1.376	-2.358	-3.473	-4.321	-4.487	3.15024233	3
	0.015200	10.0000	1.03577662	1.0192	2.6807	3.5747	1.0165	-1.932	3.308	1.088	-0.467	-1.412	-2.444	-3.578	-4.435	-4.606	3.15024734	3
	0.015200	10.0000	1.03579462	1.0180	2.7180	3.5713	0.9648	-2.025	3.330	1.073	-0.494	-1.450	-2.527	-3.680	-4.542	-4.720	3.15025187	3
	0.015200	10.0000	1.03581512	1.0165	2.7634	3.5670	0.9015	-2.139	3.371	1.070	-0.512	-1.489	-2.622	-3.805	-4.670	-4.857	3.15025711	3
	0.015200	10.0000	1.03583395	1.0147	2.8084	3.5626	0.8382	-2.251	3.419	1.071	-0.524	-1.522	-2.717	-3.928	-4.797	-4.994	3.15026188	3
	0.015200	10.0000	1.03585160	1.0128	2.8535	3.5581	0.7746	-2.364	3.470	1.080	-0.527	-1.549	-2.809	-4.052	-4.925	-5.131	3.15026641	3
	0.015200	10.0000	1.03586745	1.0106	2.8973	3.5537	0.7122	-2.473	3.526	1.100	-0.511	-1.563	-2.895	-4.172	-5.048	-5.265	3.15027046	3
	0.015200	10.0000	1.03588212	1.0083	2.9401	3.5492	0.6504	-2.580	3.587	1.123	-0.489	-1.570	-2.978	-4.290	-5.170	-5.396	3.15027404	3
	0.015200	10.0000	1.03589559	1.0058	2.9823	3.5447	0.5889	-2.686	3.647	1.170	-0.436	-1.557	-3.050	-4.406	-5.289	-5.526	3.15027761	3
	0.015200	10.0000	1.03590810	1.0030	3.0237	3.5401	0.5281	-2.789	3.714	1.214	-0.385	-1.542	-3.124	-4.520	-5.407	-5.654	3.15028071	3
	0.015200	10.0000	1.03591979	0.9999	3.0648	3.5356	0.4674	-2.892	3.750	1.292	-0.289	-1.507	-3.174	-4.634	-5.524	-5.781	3.15028358	3
	0.015200	10.0000	1.03593040	0.9965	3.1045	3.5310	0.4079	-2.991	3.766	1.365	-0.192	-1.468	-3.221	-4.744	-5.640	-5.905	3.15028644	3
	0.015200	10.0000	1.03594053	0.9928	3.1441	3.5263	0.3481	-3.090	3.795	1.502	-0.033	-1.406	-3.233	-4.857	-5.757	-6.030	3.15028882	3
	0.015200	10.0000	1.03594971	0.9888	3.1823	3.5217	0.2895	-3.186	3.835	1.659	0.148	-1.332	-3.235	-4.967	-5.870	-6.152	3.15029120	3
	0.015200	10.0000	1.03595841	0.9843	3.2203	3.5169	0.2306	-3.281	3.865	1.810	0.300	-1.269	-3.224	-5.074	-5.982	-6.272	3.15029335	3
	0.015200	10.0000	1.03596663	0.9793	3.2580	3.5122	0.1717	-3.375	3.889	1.966	0.442	-1.211	-3.204	-5.180	-6.093	-6.391	3.15029550	3
	0.015200	10.0000	1.03597403	0.9741	3.2935	3.5075	0.1153	-3.464	3.913	2.123	0.589	-1.142	-3.170	-5.278	-6.197	-6.505	3.15029740	3
	0.015200	10.0000	1.03598130	0.9682	3.3299	3.5028	0.0571	-3.555	3.937	2.292	0.749	-1.061	-3.122	-5.376	-6.304	-6.621	3.15029931	3
	0.015200	10.0000	1.03598809	0.9617	3.3651	3.4981	0.0001	-3.643	3.964	2.464	0.914	-0.972	-3.065	-5.471	-6.408	-6.734	3.15030098	3
	0.015200	10.0000	1.03599584	0.9531	3.4032	3.4929	-0.0625	-3.738	3.844	2.594	1.088	-0.855	-2.971	-5.578	-6.537	-6.862	3.15030289	4
	0.015200	10.0000	1.03599584	0.9532	1.6793	3.6673	2.3589	0.572	3.066	2.098	1.016	0.383	-0.115	-0.852	-1.441	-1.519	3.15030289	4
	0.015200	10.0000	1.03609228	0.9532	1.6875	3.6667	2.3484	0.551	3.060	2.084	0.999	0.364	-0.136	-0.875	-1.465	-1.543	3.15032744	4
	0.015200	10.0000	1.03618002	0.9531	1.6908	3.6666	2.3447	0.543	3.056	2.078	0.992	0.357	-0.144	-0.883	-1.474	-1.552	3.15034986	4
	0.015200	10.0000	1.03626919	0.9531	1.6902	3.6668	2.3463	0.545	3.051	2.076	0.992	0.357	-0.142	-0.881	-1.471	-1.549	3.15037227	4
	0.015200	10.0000	1.03635895	0.9531	1.6879	3.6673	2.3503	0.550	3.046	2.077	0.995	0.362	-0.137	-0.874	-1.462	-1.540	3.15039515	4
	0.015200	10.0000	1.03644955	0.9531	1.6850	3.6678	2.3552	0.557	3.041	2.078	0.998	0.367	-0.130	-0.865	-1.452	-1.529	3.15041804	4
	0.015200	10.0000	1.03653789	0.9530	1.6821	3.6683	2.3601	0.565	3.035	2.079	1.002	0.373	-0.123	-0.857	-1.442	-1.519	3.15044045	4
	0.015200	10.0000	1.03662860	0.9530	1.6792	3.6688	2.3652	0.572	3.029	2.079	1.006	0.379	-0.116	-0.848	-1.431	-1.508	3.15046358	4
	0.015200	10.0000	1.03672135	0.9530	1.6763	3.6694	2.3702	0.579	3.023	2.080	1.010	0.384	-0.110	-0.839	-1.421	-1.497	3.15048718	4
	0.015200	10.0000	1.03681219	0.9530	1.6737	3.6698	2.3747	0.586	3.017	2.081	1.013	0.389	-0.104	-0.831	-1.411	-1.488	3.15051007	4
	0.015200	10.0000	1.03690684	0.9530	1.6715	3.6703	2.3787	0.591	3.013	2.082	1.016	0.393	-0.098	-0.824	-1.403	-1.479	3.15053415	4
	0.015200	10.0000	1.03700244	0.9529	1.6695	3.6707	2.3823	0.596	3.008	2.082	1.018	0.397	-0.093	-0.818	-1.395	-1.471	3.15055847	4
	0.015200	10.0000	1.03709924	0.9529	1.6677	3.6710	2.3855	0.601	3.004	2.082	1.021	0.401	-0.089	-0.812	-1.389	-1.464	3.15058279	4
	0.015200	10.0000	1.03719366	0.9529	1.6662	3.6714	2.3882	0.604	3.000	2.082	1.022	0.404	-0.086	-0.807	-1.383	-1.459	3.15060687	4
	0.015200	10.0000	1.03723264	0.9529	1.6657	3.6715	2.3892	0.606	2.999	2.082	1.023	0.405	-0.084	-0.806	-1.381	-1.457	3.15061665	4
	0.015200	10.0000	1.03728402	0.9529	1.6651	3.6716	2.3905	0.607	2.997	2.082	1.024	0.406	-0.083	-0.804	-1.379	-1.454	3.15062976	4
	0.015200	10.0000	1.03737319	0.9529	1.6642	3.6719	2.3923	0.610	2.993	2.082	1.024	0.407	-0.081	-0.801	-1.375	-1.450	3.15065241	4
	0.015200	10.0000	1.03746927	0.9529	1.6634	3.6721	2.3939	0.611	2.990	2.081	1.025	0.409	-0.079	-0.798	-1.372	-1.447	3.15067673	4
